clara, 0, 1, 0.7349798679351807
arrayfire, 1, 0, 0
arrayfire, 2, 0, 0
cask, 1, 0, 0
cask, 2, 0, 0
asciidoc-py3, 0, 1, 4.525227785110474
babeltrace, 1, 0, 0
babeltrace, 2, 0, 0
clara, 1, 0, 0
clara, 2, 0, 0
boxlib, 1, 0, 0
boxlib, 2, 0, 0
ceres-solver, 1, 0, 0
ceres-solver, 2, 0, 0
cntk1bitsgd, 0, 1, 0.058853864669799805
cntk1bitsgd, 1, 0, 0
cntk1bitsgd, 2, 0, 0
bismark, 0, 1, 3.6381008625030518
clhep, 0, 1, 0.7390506267547607
armadillo, 1, 0, 0
armadillo, 2, 0, 0
bsseeker2, 1, 0, 0
branson, 0, 1, 3.036552667617798
cloc, 0, 1, 0.5491325855255127
cli11, 0, 1, 0.7765791416168213
bowtie2, 1, 0, 0
bowtie2, 2, 0, 0
aspcud, 0, 1, 4.669867992401123
asdf-cxx, 0, 1, 4.67160439491272
clhep, 1, 0, 0
clhep, 2, 0, 0
cloc, 1, 0, 0
cloc, 2, 0, 0
cgdb, 0, 1, 1.2671945095062256
cohmm, 0, 1, 0.06001710891723633
angsd, 0, 1, 4.750016927719116
cohmm, 1, 0, 0
cohmm, 2, 0, 0
cli11, 1, 0, 0
cli11, 2, 0, 0
bracken, 0, 1, 3.2139065265655518
coinhsl, 0, 1, 0.06413435935974121
coinhsl, 1, 0, 0
coinhsl, 2, 0, 0
asciidoc-py3, 1, 0, 0
asciidoc-py3, 2, 0, 0
coinutils, 0, 1, 0.061064958572387695
bismark, 1, 0, 0
bismark, 2, 0, 0
coinutils, 1, 0, 0
coinutils, 2, 0, 0
cgdb, 1, 0, 0
cgdb, 2, 0, 0
collectd, 0, 1, 0.06601762771606445
collectd, 1, 0, 0
collectd, 2, 0, 0
branson, 1, 0, 0
branson, 2, 0, 0
colm, 0, 1, 0.06267881393432617
colm, 1, 0, 0
colm, 2, 0, 0
bumpversion, 0, 1, 2.6438887119293213
chrony, 0, 1, 1.2802445888519287
akantu, 1, 1, 4.620173215866089
asdf-cxx, 1, 0, 0
asdf-cxx, 2, 0, 0
aspcud, 1, 0, 0
aspcud, 2, 0, 0
bsseeker2, 2, 0, 0
albany, 0, 0, 0
albany, 1, 0, 0
albany, 2, 0, 0
bracken, 1, 0, 0
bracken, 2, 0, 0
asciidoc, 0, 1, 4.939281702041626
angsd, 1, 0, 0
angsd, 2, 0, 0
